City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
615,Kirkwall,GB,2020-09-03 17:11:42,58.98,-2.96,59.0,72,20,18.34
616,Puerto Colombia,CO,2020-09-03 17:10:54,10.99,-74.95,86.0,70,40,5.82
617,Sambava,MG,2020-09-03 17:11:43,-14.27,50.17,72.34,74,5,18.23
618,San Juan,AR,2020-09-03 17:09:15,-31.54,-68.54,67.14,25,0,4.12
619,Oktyabrskoye,RU,2020-09-03 17:11:43,43.06,44.74,71.6,73,40,8.95
620,Sao Joao Da Barra,BR,2020-09-03 17:11:00,-21.64,-41.05,84.2,45,20,16.11
621,Nizhnyaya Tavda,RU,2020-09-03 17:11:43,57.67,66.17,45.99,85,87,10.51
622,Gemena,CD,2020-09-03 17:11:44,3.25,19.77,73.92,94,50,3.02
623,Hobyo,SO,2020-09-03 17:11:44,5.35,48.53,76.75,80,94,27.58
624,Stromness,GB,2020-09-03 17:11:44,58.97,-3.3,59.0,72,20,18.34
625,Buraydah,SA,2020-09-03 17:11:45,26.33,43.98,98.6,25,40,10.29
626,Mantua,IT,2020-09-03 17:11:45,45.17,10.78,78.01,50,0,1.01
627,Guangzhou,CN,2020-09-03 17:11:45,23.12,113.25,91.0,70,71,2.24
628,Shanghai,CN,2020-09-03 17:10:44,31.22,121.46,81.0,65,0,6.71
629,Kaliua,TZ,2020-09-03 17:11:45,-5.06,31.79,76.66,25,0,5.08
630,Harper,LR,2020-09-03 17:11:46,4.38,-7.72,76.55,87,98,10.92
631,Lugovoy,KZ,2020-09-03 17:11:46,42.95,72.76,71.42,39,62,15.08
632,Lamu,KE,2020-09-03 17:11:46,-2.27,40.9,75.97,78,3,14.7
633,Ha Giang,VN,2020-09-03 17:11:47,22.83,104.98,80.13,69,63,0.58
634,Majene,ID,2020-09-03 17:11:47,-3.54,118.97,77.77,86,92,10.02
635,Koroni,GR,2020-09-03 17:11:47,36.8,21.95,88.0,39,0,13.87
636,Vestmannaeyjar,IS,2020-09-03 17:11:47,63.44,-20.27,51.8,71,75,20.8
637,Clarence Town,AU,2020-09-03 17:11:48,-32.58,151.78,63.0,76,0,8.05
638,Khategaon,IN,2020-09-03 17:11:48,22.6,76.92,76.01,84,39,2.86
639,Tongren,CN,2020-09-03 17:11:48,27.72,109.19,70.97,83,68,2.35
640,Potosi,BO,2020-09-03 17:09:43,-19.58,-65.75,58.37,16,49,9.98
641,Mayumba,GA,2020-09-03 17:11:49,-3.43,10.66,74.62,85,100,8.77
642,Muzhi,RU,2020-09-03 17:11:49,65.37,64.67,45.79,69,87,13.89
643,Balanesti,RO,2020-09-03 17:11:49,45.07,23.4,68.29,74,95,3.69
644,Ulaangom,MN,2020-09-03 17:11:49,49.98,92.07,62.01,52,76,3.58
645,Kindu,CD,2020-09-03 17:11:50,-2.95,25.95,76.14,75,47,0.96
646,Burtunay,RU,2020-09-03 17:11:50,42.99,46.63,65.17,75,97,3.71
647,Nyrob,RU,2020-09-03 17:11:50,60.73,56.72,41.27,84,65,3.91
648,Salinopolis,BR,2020-09-03 17:11:51,-0.61,-47.36,84.65,68,60,12.68
649,Matay,EG,2020-09-03 17:11:51,28.42,30.78,92.98,14,0,9.66
650,Sisimiut,GL,2020-09-03 17:11:51,66.94,-53.67,49.6,49,5,3.11
651,Jiazi,CN,2020-09-03 17:11:51,22.88,116.07,82.15,82,3,7.29
652,Carnot,CF,2020-09-03 17:11:52,4.94,15.87,74.79,88,96,2.98
653,Zhigansk,RU,2020-09-03 17:11:52,66.77,123.37,49.89,92,100,18.66
654,Sawakin,SD,2020-09-03 17:11:52,19.11,37.33,92.88,40,52,8.37
655,Xichang,CN,2020-09-03 17:11:52,27.9,102.26,68.05,72,99,2.62
656,Edendale,ZA,2020-09-03 17:11:53,-29.65,30.31,64.99,81,7,1.74
657,Santiago De Cao,PE,2020-09-03 17:11:53,-7.96,-79.24,64.65,71,22,15.14
658,Sibul,PH,2020-09-03 17:11:53,15.17,121.06,77.83,88,100,3.62
659,Manta,EC,2020-09-03 17:10:21,-0.95,-80.73,73.4,88,90,5.82
660,Isabela,PH,2020-09-03 17:11:54,6.71,121.97,78.93,82,64,0.25
661,Bellefontaine,US,2020-09-03 17:11:54,40.36,-83.76,79.0,88,75,8.05
662,Gimli,CA,2020-09-03 17:11:54,50.63,-96.99,57.99,99,36,5.99
663,Kikwit,CD,2020-09-03 17:11:55,-5.04,18.82,84.11,50,91,2.24
664,Tonstad,NO,2020-09-03 17:11:55,58.66,6.72,57.99,93,100,7.09
665,Lambarene,GA,2020-09-03 17:11:55,-0.7,10.24,80.38,69,83,4.92
666,Poum,NC,2020-09-03 17:11:55,-20.23,164.02,68.22,67,11,14.94
667,Nouakchott,MR,2020-09-03 17:08:57,18.09,-15.98,91.4,63,75,13.87
668,Bontang,ID,2020-09-03 17:11:56,0.13,117.5,77.4,88,100,6.22
669,Zheleznodorozhnyy,RU,2020-09-03 17:11:56,55.75,38.0,68.0,63,87,8.95
670,Qingdao,CN,2020-09-03 17:09:32,36.1,120.37,64.4,77,0,4.47
671,Jishu,CN,2020-09-03 17:11:56,44.32,126.8,58.5,93,100,29.51
672,Mahon,ES,2020-09-03 17:11:57,39.89,4.27,78.8,50,20,1.12
673,Altamira,BR,2020-09-03 17:11:57,-3.2,-52.21,89.6,55,40,6.93
674,Pundaguitan,PH,2020-09-03 17:11:57,6.37,126.17,83.3,70,97,1.92
675,Oranjemund,NA,2020-09-03 17:11:57,-28.55,16.43,63.12,38,0,3.91
676,Portsmouth,GB,2020-09-03 17:08:46,50.8,-1.09,66.0,92,100,3.0
677,Ulagan,RU,2020-09-03 17:11:58,50.63,87.96,53.44,55,100,0.65
678,Kampot,KH,2020-09-03 17:08:54,10.62,104.18,82.4,88,40,7.74
679,Mweka,CD,2020-09-03 17:11:58,-4.85,21.57,77.27,63,82,1.5
680,Hof,DE,2020-09-03 17:11:59,50.32,11.92,66.0,59,98,8.05
681,Takaka,NZ,2020-09-03 17:11:59,-40.85,172.8,45.0,85,3,2.59
682,Tabou,CI,2020-09-03 17:11:59,4.42,-7.35,76.19,87,96,10.8
683,Tahta,EG,2020-09-03 17:11:59,26.77,31.5,100.4,19,0,9.17
684,Acarau,BR,2020-09-03 17:12:00,-2.89,-40.12,87.53,47,61,20.0
685,Ouadda,CF,2020-09-03 17:12:00,8.08,22.4,71.06,91,83,2.15
686,Bratsk,RU,2020-09-03 17:09:15,56.13,101.61,60.8,82,86,6.71
687,Baghdad,IQ,2020-09-03 17:09:21,33.34,44.4,102.2,20,0,8.05
688,Skjervoy,NO,2020-09-03 17:12:00,70.03,20.97,64.4,45,2,14.99
689,Manokwari,ID,2020-09-03 17:12:01,-0.87,134.08,79.99,71,91,3.11
690,Swinoujscie,PL,2020-09-03 17:12:01,53.91,14.25,69.01,62,99,8.1
691,Muli,MV,2020-09-03 17:12:01,2.92,73.57,83.57,76,2,17.6
